Symbol,Date,ROE_Percent,Asset_Growth_Rate_Percent
STZ,2021-04-08,10.57,4.41
STZ,2021-06-29,10.57,4.41
STZ,2021-06-30,14.14,-1.9
STZ,2021-10-05,14.14,-1.9
STZ,2021-10-06,18.96,-3.37
STZ,2022-01-05,18.96,-3.37
STZ,2022-01-06,21.12,-3.25
STZ,2022-04-06,21.12,-3.25
STZ,2022-04-07,11.29,0.74
STZ,2022-06-29,11.29,0.74
STZ,2022-06-30,17.55,1.29
STZ,2022-10-05,17.55,1.29
STZ,2022-10-06,5.71,-0.06
STZ,2023-01-04,5.71,-0.06
STZ,2023-01-05,22.78,-6.04
STZ,2023-04-05,22.78,-6.04
STZ,2023-04-06,16.74,0.75
STZ,2023-06-29,16.74,0.75
STZ,2023-06-30,25.16,0.81
STZ,2023-10-04,25.16,0.81
STZ,2023-10-05,30.34,0.39
STZ,2024-01-04,30.34,0.39
STZ,2024-01-05,24.96,0.69
STZ,2024-04-10,24.96,0.69
STZ,2024-04-11,17.24,0.51
STZ,2024-07-02,17.24,0.51
STZ,2024-07-03,26.19,2.53
STZ,2024-10-02,26.19,2.53
STZ,2024-10-03,34.77,1.43
STZ,2025-01-09,34.77,1.43
STZ,2025-01-10,30.13,-11.44
STZ,2025-04-08,30.13,-11.44
STZ,2025-04-09,25.81,-1.18
SWKS,2019-08-07,22.84,-0.06
SWKS,2019-11-11,22.84,-0.06
SWKS,2019-11-12,25.48,5.21
SWKS,2020-01-22,25.48,5.21
SWKS,2020-01-23,27.54,-2.16
SWKS,2020-05-03,27.54,-2.16
SWKS,2020-05-04,21.83,1.82
SWKS,2020-07-22,21.83,1.82
SWKS,2020-07-23,20.26,0.68
SWKS,2020-11-01,20.26,0.68
SWKS,2020-11-02,29.92,6.13
SWKS,2021-01-27,29.92,6.13
SWKS,2021-01-28,52.27,5.8
SWKS,2021-07-28,52.27,5.8
SWKS,2021-07-29,29.53,30.55
SWKS,2021-11-03,29.53,30.55
SWKS,2021-11-04,34.08,14.75
SWKS,2022-02-02,34.08,14.75
SWKS,2022-02-03,39.33,0.32
SWKS,2022-05-02,39.33,0.32
SWKS,2022-05-03,32.86,-1.24
SWKS,2022-08-03,32.86,-1.24
SWKS,2022-08-04,30.04,2.15
SWKS,2022-11-02,30.04,2.15
SWKS,2022-11-03,36.12,2.06
SWKS,2023-02-05,36.12,2.06
SWKS,2023-02-06,30.1,0.83
SWKS,2023-05-07,30.1,0.83
SWKS,2023-05-08,5.73,-1.18
SWKS,2023-08-06,5.73,-1.18
SWKS,2023-08-07,19.04,-4.27
SWKS,2023-11-01,19.04,-4.27
SWKS,2023-11-02,23.6,-0.44
SWKS,2024-01-29,23.6,-0.44
SWKS,2024-01-30,20.6,-2.34
SWKS,2024-04-29,20.6,-2.34
SWKS,2024-04-30,15.94,0.98
SWKS,2024-07-29,15.94,0.98
SWKS,2024-07-30,12.3,-0.88
SWKS,2024-11-11,12.3,-0.88
SWKS,2024-11-12,15.78,0.57
SWKS,2025-02-04,15.78,0.57
SWKS,2025-02-05,16.22,0.58
SWKS,2025-05-06,16.22,0.58
SWKS,2025-05-07,12.76,-5.35
SYF,2019-07-19,18.12,0.95
SYF,2019-10-17,18.12,0.95
SYF,2019-10-18,21.38,-0.42
SYF,2020-01-23,21.38,-0.42
SYF,2020-01-24,18.62,-1.05
SYF,2020-04-20,18.62,-1.05
SYF,2020-04-21,8.13,-6.48
SYF,2020-07-20,8.13,-6.48
SYF,2020-07-21,0.15,-1.52
SYF,2020-10-19,0.15,-1.52
SYF,2020-10-20,10.3,-0.92
SYF,2021-01-28,10.3,-0.92
SYF,2021-01-29,23.48,0.3
SYF,2021-04-26,23.48,0.3
SYF,2021-04-27,31.8,-0.1
SYF,2021-07-19,31.8,-0.1
SYF,2021-07-20,36.5,-4.0
SYF,2021-10-18,36.5,-4.0
SYF,2021-10-19,32.13,-0.09
SYF,2022-01-27,32.13,-0.09
SYF,2022-01-28,23.28,4.15
SYF,2022-04-17,23.28,4.15
SYF,2022-04-18,27.5,-0.5
SYF,2022-07-17,27.5,-0.5
SYF,2022-07-18,24.0,-0.07
SYF,2022-10-24,24.0,-0.07
SYF,2022-10-25,21.1,5.85
SYF,2023-01-22,21.1,5.85
SYF,2023-01-23,17.5,3.77
SYF,2023-04-18,17.5,3.77
SYF,2023-04-19,18.2,3.15
SYF,2023-07-17,18.2,3.15
SYF,2023-07-18,17.0,0.78
SYF,2023-10-23,17.0,0.78
SYF,2023-10-24,18.1,3.9
SYF,2024-01-22,18.1,3.9
SYF,2024-01-23,12.4,4.02
SYF,2024-04-23,12.4,4.02
SYF,2024-04-24,35.6,3.14
SYF,2024-07-16,35.6,3.14
SYF,2024-07-17,16.7,-0.56
SYF,2024-10-15,16.7,-0.56
SYF,2024-10-16,19.8,-1.05
SYF,2025-01-27,19.8,-1.05
SYF,2025-01-28,18.9,0.2
SYF,2025-04-21,18.9,0.2
SYF,2025-04-22,16.8,2.15
SYK,2019-07-25,25.45,2.55
SYK,2019-10-28,25.45,2.55
SYK,2019-10-29,23.91,6.33
SYK,2020-01-27,23.91,6.33
SYK,2020-01-28,30.19,-2.55
SYK,2020-07-29,30.19,-2.55
SYK,2020-07-30,7.58,0.73
SYK,2020-10-28,7.58,0.73
SYK,2020-10-29,25.24,1.33
SYK,2021-01-26,25.24,1.33
SYK,2021-01-27,32.87,1.42
SYK,2021-04-26,32.87,1.42
SYK,2021-04-27,22.18,4.35
SYK,2021-07-26,22.18,4.35
SYK,2021-07-27,25.21,-0.29
SYK,2021-10-27,25.21,-0.29
SYK,2021-10-28,24.06,-0.14
SYK,2022-01-26,24.06,-0.14
SYK,2022-01-27,28.47,2.5
SYK,2022-04-27,28.47,2.5
SYK,2022-04-28,20.1,-0.15
SYK,2023-04-30,20.1,-0.15
SYK,2023-05-01,19.41,1.57
SYK,2023-08-02,19.41,1.57
SYK,2023-08-03,22.79,1.69
SYK,2023-11-01,22.79,1.69
SYK,2023-11-02,21.42,4.92
SYK,2024-01-29,21.42,4.92
SYK,2024-01-30,29.06,-1.28
SYK,2024-04-29,29.06,-1.28
SYK,2024-04-30,20.38,-0.69
SYK,2024-07-29,20.38,-0.69
SYK,2024-07-30,22.3,12.02
SYK,2024-10-28,22.3,12.02
SYK,2024-10-29,22.19,-1.97
SYK,2025-01-27,22.19,-1.97
SYK,2025-01-28,30.32,7.06
T,2019-07-24,14.15,0.34
T,2019-10-27,14.15,0.34
T,2019-10-28,14.97,0.52
T,2020-01-28,14.97,0.52
T,2020-01-29,14.21,-1.14
T,2020-04-21,14.21,-1.14
T,2020-04-22,13.44,0.47
T,2020-07-22,13.44,0.47
T,2020-07-23,13.39,-1.71
T,2020-10-21,13.39,-1.71
T,2020-10-22,12.4,-2.38
T,2021-01-26,12.4,-2.38
T,2021-01-27,12.73,4.04
T,2021-04-21,12.73,4.04
T,2021-04-22,15.1,-0.42
T,2021-07-21,15.1,-0.42
T,2021-07-22,15.56,0.44
T,2021-10-20,15.56,0.44
T,2021-10-21,15.44,0.83
T,2022-01-25,15.44,0.83
T,2022-01-26,13.62,4.64
T,2022-04-20,13.62,4.64
T,2022-04-21,13.24,-26.12
T,2022-07-20,13.24,-26.12
T,2022-07-21,12.96,0.01
T,2022-10-19,12.96,0.01
T,2022-10-20,15.1,-5.54
T,2023-01-24,15.1,-5.54
T,2023-01-25,14.87,-0.49
T,2023-04-19,14.87,-0.49
T,2023-04-20,16.14,1.89
T,2023-07-25,16.14,1.89
T,2023-07-26,10.3,-0.43
T,2023-10-18,10.3,-0.43
